,URL,Category,RawCategory,WhatIsIt,City
436,https://www.getyourguide.com/s?q=Dubrovnik&lc=l4463,Koločep,4463,Destination,Dubrovnik
437,https://www.getyourguide.com/s?q=Dubrovnik&lc=l9026,Lopud Island,9026,Destination,Dubrovnik
438,https://www.getyourguide.com/s?q=Dubrovnik&lc=l4466,Lovrijenac,4466,Destination,Dubrovnik
439,https://www.getyourguide.com/s?q=Dubrovnik&lc=l164802,Rector's Palace,164802,Destination,Dubrovnik
440,https://www.getyourguide.com/s?q=Dubrovnik&lc=l164319,Pile Gate,164319,Destination,Dubrovnik
441,https://www.getyourguide.com/s?q=Dubrovnik&lc=l157845,Dubrovnik Airport,157845,Destination,Dubrovnik
442,https://www.getyourguide.com/s?q=Dubrovnik&lc=l4461,Sipan,4461,Destination,Dubrovnik
443,https://www.getyourguide.com/s?q=Dubrovnik&lc=l9063,Srđ,9063,Destination,Dubrovnik
444,https://www.getyourguide.com/s?q=Edinburgh,Global,Global,Category,Edinburgh
445,https://www.getyourguide.com/s?q=Edinburgh&activity_type=entryTicket,Entry tickets,entryTicket,Category,Edinburgh
446,https://www.getyourguide.com/s?q=Edinburgh&activity_type=guidedTour,Guided tours,guidedTour,Category,Edinburgh
447,https://www.getyourguide.com/s?q=Edinburgh&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Edinburgh
448,https://www.getyourguide.com/s?q=Edinburgh&activity_type=dayTrip,Day trips,dayTrip,Category,Edinburgh
449,https://www.getyourguide.com/s?q=Edinburgh&activity_type=privateTour,Private tours,privateTour,Category,Edinburgh
450,https://www.getyourguide.com/s?q=Edinburgh&activity_type=other,Other experiences,other,Category,Edinburgh
451,https://www.getyourguide.com/s?q=Edinburgh&activity_type=transfer,Transfers,transfer,Category,Edinburgh
452,https://www.getyourguide.com/s?q=Edinburgh&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Edinburgh
453,https://www.getyourguide.com/s?q=Edinburgh&activity_type=waterActivity,Water activities,waterActivity,Category,Edinburgh
454,https://www.getyourguide.com/s?q=Edinburgh&activity_type=bundle,Bundles,bundle,Category,Edinburgh
455,https://www.getyourguide.com/s?q=Edinburgh&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Edinburgh
456,https://www.getyourguide.com/s?q=Edinburgh&activity_type=adventure,Adventures,adventure,Category,Edinburgh
457,https://www.getyourguide.com/s?q=Edinburgh&themes=local_culture,Local culture,local_culture,Intrests,Edinburgh
458,https://www.getyourguide.com/s?q=Edinburgh&themes=outdoor,Outdoor,outdoor,Intrests,Edinburgh
459,https://www.getyourguide.com/s?q=Edinburgh&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Edinburgh
460,https://www.getyourguide.com/s?q=Edinburgh&themes=nature,Nature,nature,Intrests,Edinburgh
461,https://www.getyourguide.com/s?q=Edinburgh&themes=architecture,Architecture,architecture,Intrests,Edinburgh
462,https://www.getyourguide.com/s?q=Edinburgh&themes=tv_movies,TV & movies,tv_movies,Intrests,Edinburgh
463,https://www.getyourguide.com/s?q=Edinburgh&themes=drinks,Drinks,drinks,Intrests,Edinburgh
464,https://www.getyourguide.com/s?q=Edinburgh&themes=harry_potter,Harry Potter,harry_potter,Intrests,Edinburgh
465,https://www.getyourguide.com/s?q=Edinburgh&themes=mystery,Mystery,mystery,Intrests,Edinburgh
466,https://www.getyourguide.com/s?q=Edinburgh&themes=spirits,Spirits,spirits,Intrests,Edinburgh
467,https://www.getyourguide.com/s?q=Edinburgh&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Edinburgh
468,https://www.getyourguide.com/s?q=Edinburgh&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Edinburgh
469,https://www.getyourguide.com/s?q=Edinburgh&themes=castle_or_palace,Castles & palaces,castle_or_palace,Intrests,Edinburgh
470,https://www.getyourguide.com/s?q=Edinburgh&themes=route,Trails & routes,route,Intrests,Edinburgh
471,https://www.getyourguide.com/s?q=Edinburgh&themes=lake,Lakes,lake,Intrests,Edinburgh
472,https://www.getyourguide.com/s?q=Edinburgh&themes=historic_and_archeological,Historic ruins & archaeological sites,historic_and_archeological,Intrests,Edinburgh
473,https://www.getyourguide.com/s?q=Edinburgh&themes=national_park,National parks,national_park,Intrests,Edinburgh
474,https://www.getyourguide.com/s?q=Edinburgh&themes=alcohol_production,"Breweries, distilleries, & vineyards",alcohol_production,Intrests,Edinburgh
475,https://www.getyourguide.com/s?q=Edinburgh&themes=religious,Religious sites,religious,Intrests,Edinburgh
476,https://www.getyourguide.com/s?q=Edinburgh&themes=bridge,Bridges,bridge,Intrests,Edinburgh
477,https://www.getyourguide.com/s?q=Edinburgh&themes=mountain,Mountains,mountain,Intrests,Edinburgh
478,https://www.getyourguide.com/s?q=Edinburgh&themes=park_or_garden,Parks & gardens,park_or_garden,Intrests,Edinburgh
479,https://www.getyourguide.com/s?q=Edinburgh&themes=bus_coach,Bus / coach,bus_coach,Intrests,Edinburgh
480,https://www.getyourguide.com/s?q=Edinburgh&themes=van,Van,van,Intrests,Edinburgh
481,https://www.getyourguide.com/s?q=Edinburgh&themes=car,Car,car,Intrests,Edinburgh
482,https://www.getyourguide.com/s?q=Edinburgh&themes=train,Train,train,Intrests,Edinburgh
483,https://www.getyourguide.com/s?q=Edinburgh&themes=on_foot,On foot,on_foot,Intrests,Edinburgh
484,https://www.getyourguide.com/s?q=Edinburgh&themes=ferry,Ferry,ferry,Intrests,Edinburgh
485,https://www.getyourguide.com/s?q=Edinburgh&themes=sightseeing_cruise,Sightseeing cruise,sightseeing_cruise,Intrests,Edinburgh
486,https://www.getyourguide.com/s?q=Edinburgh&themes=bicycle,Bike,bicycle,Intrests,Edinburgh
487,https://www.getyourguide.com/s?q=Edinburgh&themes=jeep_suv,Jeep / SUV,jeep_suv,Intrests,Edinburgh
488,https://www.getyourguide.com/s?q=Edinburgh&themes=black_cab,Black cab,black_cab,Intrests,Edinburgh
489,https://www.getyourguide.com/s?q=Edinburgh&lc=l1886,Loch Ness,1886,Destination,Edinburgh
490,https://www.getyourguide.com/s?q=Edinburgh&lc=l2594,Royal Mile,2594,Destination,Edinburgh
491,https://www.getyourguide.com/s?q=Edinburgh&lc=l36443,Eilean Donan Castle,36443,Destination,Edinburgh
492,https://www.getyourguide.com/s?q=Edinburgh&lc=l2592,Edinburgh Castle,2592,Destination,Edinburgh
493,https://www.getyourguide.com/s?q=Edinburgh&lc=l93044,The Great Glen,93044,Destination,Edinburgh
494,https://www.getyourguide.com/s?q=Edinburgh&lc=l2599,Stirling Castle,2599,Destination,Edinburgh
495,https://www.getyourguide.com/s?q=Edinburgh&lc=l36324,Ben Nevis,36324,Destination,Edinburgh
496,https://www.getyourguide.com/s?q=Edinburgh&lc=l2593,Loch Lomond,2593,Destination,Edinburgh
497,https://www.getyourguide.com/s?q=Edinburgh&lc=l92591,Cairngorms,92591,Destination,Edinburgh
498,https://www.getyourguide.com/s?q=Edinburgh&lc=l4976,Doune Castle,4976,Destination,Edinburgh
499,https://www.getyourguide.com/s?q=Florence,Global,Global,Category,Florence
500,https://www.getyourguide.com/s?q=Florence&activity_type=entryTicket,Entry tickets,entryTicket,Category,Florence
501,https://www.getyourguide.com/s?q=Florence&activity_type=guidedTour,Guided tours,guidedTour,Category,Florence
502,https://www.getyourguide.com/s?q=Florence&activity_type=dayTrip,Day trips,dayTrip,Category,Florence
503,https://www.getyourguide.com/s?q=Florence&activity_type=privateTour,Private tours,privateTour,Category,Florence
504,https://www.getyourguide.com/s?q=Florence&activity_type=transfer,Transfers,transfer,Category,Florence
505,https://www.getyourguide.com/s?q=Florence&activity_type=other,Other experiences,other,Category,Florence
506,https://www.getyourguide.com/s?q=Florence&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Florence
507,https://www.getyourguide.com/s?q=Florence&activity_type=adventure,Adventures,adventure,Category,Florence
508,https://www.getyourguide.com/s?q=Florence&activity_type=waterActivity,Water activities,waterActivity,Category,Florence
509,https://www.getyourguide.com/s?q=Florence&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Florence
510,https://www.getyourguide.com/s?q=Florence&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Florence
511,https://www.getyourguide.com/s?q=Florence&activity_type=cityCard,City cards,cityCard,Category,Florence
512,https://www.getyourguide.com/s?q=Florence&themes=local_culture,Local culture,local_culture,Intrests,Florence
513,https://www.getyourguide.com/s?q=Florence&themes=art,Art,art,Intrests,Florence
514,https://www.getyourguide.com/s?q=Florence&themes=architecture,Architecture,architecture,Intrests,Florence
515,https://www.getyourguide.com/s?q=Florence&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Florence
516,https://www.getyourguide.com/s?q=Florence&themes=outdoor,Outdoor,outdoor,Intrests,Florence
517,https://www.getyourguide.com/s?q=Florence&themes=food,Food,food,Intrests,Florence
518,https://www.getyourguide.com/s?q=Florence&themes=tasting,Tasting,tasting,Intrests,Florence
519,https://www.getyourguide.com/s?q=Florence&themes=wine_tasting,Wine tasting,wine_tasting,Intrests,Florence
520,https://www.getyourguide.com/s?q=Florence&themes=drinks,Drinks,drinks,Intrests,Florence
521,https://www.getyourguide.com/s?q=Florence&themes=religion,Religion,religion,Intrests,Florence
522,https://www.getyourguide.com/s?q=Florence&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Florence
523,https://www.getyourguide.com/s?q=Florence&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Florence
524,https://www.getyourguide.com/s?q=Florence&themes=plaza_square,Squares & plazas,plaza_square,Intrests,Florence
525,https://www.getyourguide.com/s?q=Florence&themes=religious,Religious sites,religious,Intrests,Florence
526,https://www.getyourguide.com/s?q=Florence&themes=gallery,Galleries,gallery,Intrests,Florence
527,https://www.getyourguide.com/s?q=Florence&themes=museum,Museums,museum,Intrests,Florence
528,https://www.getyourguide.com/s?q=Florence&themes=bridge,Bridges,bridge,Intrests,Florence
529,https://www.getyourguide.com/s?q=Florence&themes=monument,Monuments,monument,Intrests,Florence
530,https://www.getyourguide.com/s?q=Florence&themes=historic_and_archeological,Historic ruins & archaeological sites,historic_and_archeological,Intrests,Florence
531,https://www.getyourguide.com/s?q=Florence&themes=castle_or_palace,Castles & palaces,castle_or_palace,Intrests,Florence
532,https://www.getyourguide.com/s?q=Florence&themes=tower,Towers & viewing platforms,tower,Intrests,Florence
533,https://www.getyourguide.com/s?q=Florence&themes=cemetery,Cemeteries & mausoleums,cemetery,Intrests,Florence
534,https://www.getyourguide.com/s?q=Florence&themes=van,Van,van,Intrests,Florence
535,https://www.getyourguide.com/s?q=Florence&themes=bus_coach,Bus / coach,bus_coach,Intrests,Florence
536,https://www.getyourguide.com/s?q=Florence&themes=car,Car,car,Intrests,Florence
537,https://www.getyourguide.com/s?q=Florence&themes=train,Train,train,Intrests,Florence
538,https://www.getyourguide.com/s?q=Florence&themes=bicycle,Bike,bicycle,Intrests,Florence
539,https://www.getyourguide.com/s?q=Florence&themes=ferry,Ferry,ferry,Intrests,Florence
540,https://www.getyourguide.com/s?q=Florence&themes=electric_bicycle,Electric bike,electric_bicycle,Intrests,Florence
541,https://www.getyourguide.com/s?q=Florence&themes=golf_cart,Golf cart,golf_cart,Intrests,Florence
542,https://www.getyourguide.com/s?q=Florence&themes=scooter,Scooter,scooter,Intrests,Florence
543,https://www.getyourguide.com/s?q=Florence&themes=motorcycle,Motorcycle,motorcycle,Intrests,Florence
544,https://www.getyourguide.com/s?q=Florence&lc=l5000,Florence Duomo Complex,5000,Destination,Florence
545,https://www.getyourguide.com/s?q=Florence&lc=l3953,Uffizi Gallery,3953,Destination,Florence
546,https://www.getyourguide.com/s?q=Florence&lc=l3955,Ponte Vecchio,3955,Destination,Florence
547,https://www.getyourguide.com/s?q=Florence&lc=l4746,Accademia Gallery,4746,Destination,Florence
548,https://www.getyourguide.com/s?q=Florence&lc=l3962,Piazza della Signoria,3962,Destination,Florence
549,https://www.getyourguide.com/s?q=Florence&lc=l3956,Palazzo Vecchio,3956,Destination,Florence
550,https://www.getyourguide.com/s?q=Florence&lc=l3957,Pitti Palace,3957,Destination,Florence
551,https://www.getyourguide.com/s?q=Florence&lc=l2975,Tower of Pisa,2975,Destination,Florence
552,https://www.getyourguide.com/s?q=Florence&lc=l4836,Piazza della Repubblica,4836,Destination,Florence
553,https://www.getyourguide.com/s?q=Florence&lc=l4786,Square of Miracles,4786,Destination,Florence
554,https://www.getyourguide.com/s?q=Istanbul,Global,Global,Category,Istanbul
555,https://www.getyourguide.com/s?q=Istanbul&activity_type=entryTicket,Entry tickets,entryTicket,Category,Istanbul
556,https://www.getyourguide.com/s?q=Istanbul&activity_type=guidedTour,Guided tours,guidedTour,Category,Istanbul
557,https://www.getyourguide.com/s?q=Istanbul&activity_type=privateTour,Private tours,privateTour,Category,Istanbul
558,https://www.getyourguide.com/s?q=Istanbul&activity_type=dayTrip,Day trips,dayTrip,Category,Istanbul
559,https://www.getyourguide.com/s?q=Istanbul&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Istanbul
560,https://www.getyourguide.com/s?q=Istanbul&activity_type=waterActivity,Water activities,waterActivity,Category,Istanbul
561,https://www.getyourguide.com/s?q=Istanbul&activity_type=transfer,Transfers,transfer,Category,Istanbul
562,https://www.getyourguide.com/s?q=Istanbul&activity_type=other,Other experiences,other,Category,Istanbul
563,https://www.getyourguide.com/s?q=Istanbul&activity_type=adventure,Adventures,adventure,Category,Istanbul
564,https://www.getyourguide.com/s?q=Istanbul&activity_type=cityCard,City cards,cityCard,Category,Istanbul
565,https://www.getyourguide.com/s?q=Istanbul&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Istanbul
566,https://www.getyourguide.com/s?q=Istanbul&activity_type=bundle,Bundles,bundle,Category,Istanbul
567,https://www.getyourguide.com/s?q=Istanbul&themes=local_culture,Local culture,local_culture,Intrests,Istanbul
568,https://www.getyourguide.com/s?q=Istanbul&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Istanbul
569,https://www.getyourguide.com/s?q=Istanbul&themes=outdoor,Outdoor,outdoor,Intrests,Istanbul
570,https://www.getyourguide.com/s?q=Istanbul&themes=architecture,Architecture,architecture,Intrests,Istanbul
571,https://www.getyourguide.com/s?q=Istanbul&themes=religion,Religion,religion,Intrests,Istanbul
572,https://www.getyourguide.com/s?q=Istanbul&themes=water_activities,Water activities,water_activities,Intrests,Istanbul
573,https://www.getyourguide.com/s?q=Istanbul&themes=shopping,Shopping,shopping,Intrests,Istanbul
574,https://www.getyourguide.com/s?q=Istanbul&themes=art,Art,art,Intrests,Istanbul
575,https://www.getyourguide.com/s?q=Istanbul&themes=sea_and_landscapes,Sea & landscapes,sea_and_landscapes,Intrests,Istanbul
576,https://www.getyourguide.com/s?q=Istanbul&themes=food,Food,food,Intrests,Istanbul
577,https://www.getyourguide.com/s?q=Istanbul&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Istanbul
578,https://www.getyourguide.com/s?q=Istanbul&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Istanbul
579,https://www.getyourguide.com/s?q=Istanbul&themes=religious,Religious sites,religious,Intrests,Istanbul
580,https://www.getyourguide.com/s?q=Istanbul&themes=castle_or_palace,Castles & palaces,castle_or_palace,Intrests,Istanbul
581,https://www.getyourguide.com/s?q=Istanbul&themes=market,Markets,market,Intrests,Istanbul
582,https://www.getyourguide.com/s?q=Istanbul&themes=bay,Bays,bay,Intrests,Istanbul
583,https://www.getyourguide.com/s?q=Istanbul&themes=plaza_square,Squares & plazas,plaza_square,Intrests,Istanbul
584,https://www.getyourguide.com/s?q=Istanbul&themes=historic_and_archeological,Historic ruins & archaeological sites,historic_and_archeological,Intrests,Istanbul
585,https://www.getyourguide.com/s?q=Istanbul&themes=museum,Museums,museum,Intrests,Istanbul
586,https://www.getyourguide.com/s?q=Istanbul&themes=shopping_mall,Shopping malls,shopping_mall,Intrests,Istanbul
587,https://www.getyourguide.com/s?q=Istanbul&themes=airport,Airports,airport,Intrests,Istanbul
588,https://www.getyourguide.com/s?q=Istanbul&themes=river,Rivers,river,Intrests,Istanbul
589,https://www.getyourguide.com/s?q=Istanbul&themes=van,Van,van,Intrests,Istanbul
590,https://www.getyourguide.com/s?q=Istanbul&themes=bus_coach,Bus / coach,bus_coach,Intrests,Istanbul
591,https://www.getyourguide.com/s?q=Istanbul&themes=sightseeing_cruise,Sightseeing cruise,sightseeing_cruise,Intrests,Istanbul
592,https://www.getyourguide.com/s?q=Istanbul&themes=car,Car,car,Intrests,Istanbul
593,https://www.getyourguide.com/s?q=Istanbul&themes=airplane,Airplane,airplane,Intrests,Istanbul
594,https://www.getyourguide.com/s?q=Istanbul&themes=on_foot,On foot,on_foot,Intrests,Istanbul
595,https://www.getyourguide.com/s?q=Istanbul&themes=yacht,Yacht,yacht,Intrests,Istanbul
596,https://www.getyourguide.com/s?q=Istanbul&themes=ferry,Ferry,ferry,Intrests,Istanbul
597,https://www.getyourguide.com/s?q=Istanbul&themes=public,Public transport,public,Intrests,Istanbul
598,https://www.getyourguide.com/s?q=Istanbul&themes=tram,Tram,tram,Intrests,Istanbul
599,https://www.getyourguide.com/s?q=Istanbul&lc=l2705,Hagia Sophia,2705,Destination,Istanbul
600,https://www.getyourguide.com/s?q=Istanbul&lc=l3533,Sultan Ahmed Mosque,3533,Destination,Istanbul
601,https://www.getyourguide.com/s?q=Istanbul&lc=l3534,Topkapi Palace,3534,Destination,Istanbul
602,https://www.getyourguide.com/s?q=Istanbul&lc=l3535,Grand Bazaar,3535,Destination,Istanbul
603,https://www.getyourguide.com/s?q=Istanbul&lc=l25615,Bosphorus Strait,25615,Destination,Istanbul
604,https://www.getyourguide.com/s?q=Istanbul&lc=l25428,Sultanahmet Square,25428,Destination,Istanbul
605,https://www.getyourguide.com/s?q=Istanbul&lc=l3948,Dolmabahce Palace,3948,Destination,Istanbul
606,https://www.getyourguide.com/s?q=Istanbul&lc=l27813,Bosphorus Bridge,27813,Destination,Istanbul
607,https://www.getyourguide.com/s?q=Istanbul&lc=l163973,Istanbul Airport,163973,Destination,Istanbul
608,https://www.getyourguide.com/s?q=Istanbul&lc=l27845,Golden Horn,27845,Destination,Istanbul
609,https://www.getyourguide.com/s?q=Krakow,Global,Global,Category,Krakow
610,https://www.getyourguide.com/s?q=Krakow&activity_type=entryTicket,Entry tickets,entryTicket,Category,Krakow
611,https://www.getyourguide.com/s?q=Krakow&activity_type=guidedTour,Guided tours,guidedTour,Category,Krakow
612,https://www.getyourguide.com/s?q=Krakow&activity_type=dayTrip,Day trips,dayTrip,Category,Krakow
613,https://www.getyourguide.com/s?q=Krakow&activity_type=transfer,Transfers,transfer,Category,Krakow
614,https://www.getyourguide.com/s?q=Krakow&activity_type=privateTour,Private tours,privateTour,Category,Krakow
615,https://www.getyourguide.com/s?q=Krakow&activity_type=waterActivity,Water activities,waterActivity,Category,Krakow
616,https://www.getyourguide.com/s?q=Krakow&activity_type=other,Other experiences,other,Category,Krakow
617,https://www.getyourguide.com/s?q=Krakow&activity_type=adventure,Adventures,adventure,Category,Krakow
618,https://www.getyourguide.com/s?q=Krakow&activity_type=bundle,Bundles,bundle,Category,Krakow
619,https://www.getyourguide.com/s?q=Krakow&activity_type=cityCard,City cards,cityCard,Category,Krakow
620,https://www.getyourguide.com/s?q=Krakow&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Krakow
621,https://www.getyourguide.com/s?q=Krakow&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Krakow
622,https://www.getyourguide.com/s?q=Krakow&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Krakow
623,https://www.getyourguide.com/s?q=Krakow&themes=local_culture,Local culture,local_culture,Intrests,Krakow
624,https://www.getyourguide.com/s?q=Krakow&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Krakow
625,https://www.getyourguide.com/s?q=Krakow&themes=history,History,history,Intrests,Krakow
626,https://www.getyourguide.com/s?q=Krakow&themes=world_war_ii,World War II,world_war_ii,Intrests,Krakow
627,https://www.getyourguide.com/s?q=Krakow&themes=late_modern_history,Late modern history,late_modern_history,Intrests,Krakow
628,https://www.getyourguide.com/s?q=Krakow&themes=outdoor,Outdoor,outdoor,Intrests,Krakow
629,https://www.getyourguide.com/s?q=Krakow&themes=religion,Religion,religion,Intrests,Krakow
630,https://www.getyourguide.com/s?q=Krakow&themes=architecture,Architecture,architecture,Intrests,Krakow
631,https://www.getyourguide.com/s?q=Krakow&themes=art,Art,art,Intrests,Krakow
632,https://www.getyourguide.com/s?q=Krakow&themes=nature,Nature,nature,Intrests,Krakow
633,https://www.getyourguide.com/s?q=Krakow&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Krakow
634,https://www.getyourguide.com/s?q=Krakow&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Krakow
635,https://www.getyourguide.com/s?q=Krakow&themes=museum,Museums,museum,Intrests,Krakow
636,https://www.getyourguide.com/s?q=Krakow&themes=memorial,Memorials,memorial,Intrests,Krakow
637,https://www.getyourguide.com/s?q=Krakow&themes=historic_and_archeological,Historic ruins & archaeological sites,historic_and_archeological,Intrests,Krakow
638,https://www.getyourguide.com/s?q=Krakow&themes=plaza_square,Squares & plazas,plaza_square,Intrests,Krakow
639,https://www.getyourguide.com/s?q=Krakow&themes=cave,Caves,cave,Intrests,Krakow
640,https://www.getyourguide.com/s?q=Krakow&themes=landmark,Landmarks,landmark,Intrests,Krakow
641,https://www.getyourguide.com/s?q=Krakow&themes=religious,Religious sites,religious,Intrests,Krakow
642,https://www.getyourguide.com/s?q=Krakow&themes=castle_or_palace,Castles & palaces,castle_or_palace,Intrests,Krakow
643,https://www.getyourguide.com/s?q=Krakow&themes=airport,Airports,airport,Intrests,Krakow
644,https://www.getyourguide.com/s?q=Krakow&themes=route,Trails & routes,route,Intrests,Krakow
645,https://www.getyourguide.com/s?q=Krakow&themes=van,Van,van,Intrests,Krakow
646,https://www.getyourguide.com/s?q=Krakow&themes=bus_coach,Bus / coach,bus_coach,Intrests,Krakow
647,https://www.getyourguide.com/s?q=Krakow&themes=car,Car,car,Intrests,Krakow
648,https://www.getyourguide.com/s?q=Krakow&themes=on_foot,On foot,on_foot,Intrests,Krakow
649,https://www.getyourguide.com/s?q=Krakow&themes=golf_cart,Golf cart,golf_cart,Intrests,Krakow
650,https://www.getyourguide.com/s?q=Krakow&themes=electric_car,Electric car,electric_car,Intrests,Krakow
651,https://www.getyourguide.com/s?q=Krakow&themes=cable_car,Cable car,cable_car,Intrests,Krakow
652,https://www.getyourguide.com/s?q=Krakow&themes=catamaran,Catamaran,catamaran,Intrests,Krakow
653,https://www.getyourguide.com/s?q=Krakow&themes=raft,Raft,raft,Intrests,Krakow
654,https://www.getyourguide.com/s?q=Krakow&themes=limousine,Limousine,limousine,Intrests,Krakow
655,https://www.getyourguide.com/s?q=Krakow&lc=l1069,Memorial and Museum Auschwitz-Birkenau,1069,Destination,Krakow
656,https://www.getyourguide.com/s?q=Krakow&lc=l4139,Wieliczka Salt Mine,4139,Destination,Krakow
657,https://www.getyourguide.com/s?q=Krakow&lc=l4140,Wawel Hill,4140,Destination,Krakow
658,https://www.getyourguide.com/s?q=Krakow&lc=l5084,Oskar Schindler's Factory,5084,Destination,Krakow
659,https://www.getyourguide.com/s?q=Krakow&lc=l4144,Main Market Square,4144,Destination,Krakow
660,https://www.getyourguide.com/s?q=Krakow&lc=l4142,Wawel Royal Castle,4142,Destination,Krakow
661,https://www.getyourguide.com/s?q=Krakow&lc=l4147,Wawel Cathedral,4147,Destination,Krakow
662,https://www.getyourguide.com/s?q=Krakow&lc=l5081,St. Mary's Basilica,5081,Destination,Krakow
663,https://www.getyourguide.com/s?q=Krakow&lc=l5127,Old Synagogue,5127,Destination,Krakow
664,https://www.getyourguide.com/s?q=Krakow&lc=l89852,Kraków Airport,89852,Destination,Krakow
665,https://www.getyourguide.com/s?q=Las-Vegas,Global,Global,Category,Las-Vegas
666,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=entryTicket,Entry tickets,entryTicket,Category,Las-Vegas
667,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=guidedTour,Guided tours,guidedTour,Category,Las-Vegas
668,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=adventure,Adventures,adventure,Category,Las-Vegas
669,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=dayTrip,Day trips,dayTrip,Category,Las-Vegas
670,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=multiDayTrip,Multi-day trips,multiDayTrip,Category,Las-Vegas
671,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=privateTour,Private tours,privateTour,Category,Las-Vegas
672,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=other,Other experiences,other,Category,Las-Vegas
673,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=waterActivity,Water activities,waterActivity,Category,Las-Vegas
674,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=transfer,Transfers,transfer,Category,Las-Vegas
675,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=cityCard,City cards,cityCard,Category,Las-Vegas
676,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=hopOnHopOff,Hop-on hop-off tours,hopOnHopOff,Category,Las-Vegas
677,https://www.getyourguide.com/s?q=Las-Vegas&activity_type=workshopOrClass,Workshops & classes,workshopOrClass,Category,Las-Vegas
678,https://www.getyourguide.com/s?q=Las-Vegas&themes=outdoor,Outdoor,outdoor,Intrests,Las-Vegas
679,https://www.getyourguide.com/s?q=Las-Vegas&themes=nature,Nature,nature,Intrests,Las-Vegas
680,https://www.getyourguide.com/s?q=Las-Vegas&themes=local_culture,Local culture,local_culture,Intrests,Las-Vegas
681,https://www.getyourguide.com/s?q=Las-Vegas&themes=photography,Photography,photography,Intrests,Las-Vegas
682,https://www.getyourguide.com/s?q=Las-Vegas&themes=city_sightseeing,City sightseeing,city_sightseeing,Intrests,Las-Vegas
683,https://www.getyourguide.com/s?q=Las-Vegas&themes=hiking_trekking,Hiking & trekking,hiking_trekking,Intrests,Las-Vegas
684,https://www.getyourguide.com/s?q=Las-Vegas&themes=outdoor_recreation,Outdoor recreation,outdoor_recreation,Intrests,Las-Vegas
685,https://www.getyourguide.com/s?q=Las-Vegas&themes=music,Music,music,Intrests,Las-Vegas
686,https://www.getyourguide.com/s?q=Las-Vegas&themes=night,Night,night,Intrests,Las-Vegas
687,https://www.getyourguide.com/s?q=Las-Vegas&themes=performances,Performances,performances,Intrests,Las-Vegas
688,https://www.getyourguide.com/s?q=Las-Vegas&themes=activities_for_couples,Activities for couples,activities_for_couples,Intrests,Las-Vegas
689,https://www.getyourguide.com/s?q=Las-Vegas&themes=children_s_activities,Children's activities,children_s_activities,Intrests,Las-Vegas
690,https://www.getyourguide.com/s?q=Las-Vegas&themes=national_park,National parks,national_park,Intrests,Las-Vegas
691,https://www.getyourguide.com/s?q=Las-Vegas&themes=resort,"Hotels, resorts, & casinos",resort,Intrests,Las-Vegas
692,https://www.getyourguide.com/s?q=Las-Vegas&themes=canyon_valley,"Canyons, valleys, & gorges",canyon_valley,Intrests,Las-Vegas
693,https://www.getyourguide.com/s?q=Las-Vegas&themes=landmark,Landmarks,landmark,Intrests,Las-Vegas
694,https://www.getyourguide.com/s?q=Las-Vegas&themes=theater,Theaters & concert halls,theater,Intrests,Las-Vegas
695,https://www.getyourguide.com/s?q=Las-Vegas&themes=route,Trails & routes,route,Intrests,Las-Vegas
696,https://www.getyourguide.com/s?q=Las-Vegas&themes=viewing_point,Observation decks & lookout points,viewing_point,Intrests,Las-Vegas
